timestamp_density,traffic_rate,duplicate_ratio,src_ip_diversity,flow_pair_density,time_delta_std
95.74,99922.70,0.3303,0.3368,32.2453,0.005600
95.73,99918.88,0.3302,0.3367,32.2368,0.005600
95.71,99885.64,0.3303,0.3367,32.2256,0.005602
95.70,99884.74,0.3303,0.3368,32.2329,0.005602
95.70,99883.26,0.3302,0.3367,32.2252,0.005602
95.69,99861.95,0.3303,0.3367,32.2179,0.005602
95.68,99863.18,0.3303,0.3368,32.2258,0.005602
95.68,99865.08,0.3302,0.3367,32.2192,0.005602
95.67,99843.08,0.3303,0.3367,32.2117,0.005602
95.66,99841.57,0.3303,0.3368,32.2187,0.005602
95.66,99841.29,0.3302,0.3367,32.2114,0.005602
95.65,99823.57,0.3303,0.3367,32.2053,0.005601
95.65,99824.22,0.3303,0.3368,32.2130,0.005601
95.64,99826.09,0.3302,0.3367,32.2064,0.005601
95.64,99805.11,0.3303,0.3367,32.1992,0.005601
95.63,99808.75,0.3303,0.3368,32.2079,0.005600
95.63,99811.84,0.3302,0.3367,32.2017,0.005600
95.62,99791.29,0.3303,0.3367,32.1946,0.005600
95.61,99787.60,0.3303,0.3368,32.2010,0.005600
95.61,99788.89,0.3302,0.3367,32.1942,0.005600
95.60,99766.52,0.3303,0.3367,32.1865,0.005600
95.58,99755.43,0.3303,0.3368,32.1905,0.005601
95.54,99718.73,0.3302,0.3367,32.1715,0.005613
95.53,99689.61,0.3303,0.3367,32.1616,0.005614
95.52,99686.41,0.3303,0.3368,32.1681,0.005614
95.50,99680.95,0.3302,0.3367,32.1592,0.005615
95.49,99657.02,0.3303,0.3367,32.1510,0.005615
95.49,99656.93,0.3303,0.3368,32.1585,0.005615
95.47,99645.37,0.3302,0.3367,32.1476,0.005617
95.46,99616.80,0.3303,0.3367,32.1379,0.005618
95.45,99613.36,0.3303,0.3368,32.1443,0.005618
95.44,99611.92,0.3302,0.3367,32.1367,0.005618
95.43,99590.72,0.3304,0.3367,32.1294,0.005618
95.42,99590.11,0.3303,0.3368,32.1367,0.005618
95.42,99591.86,0.3302,0.3367,32.1301,0.005617
95.41,99565.77,0.3304,0.3367,32.1212,0.005618
95.39,99558.82,0.3303,0.3368,32.1265,0.005619
95.39,99559.14,0.3302,0.3367,32.1194,0.005619
95.38,99535.80,0.3304,0.3367,32.1115,0.005619
95.37,99532.39,0.3303,0.3368,32.1179,0.005619
95.36,99531.34,0.3303,0.3367,32.1104,0.005619
95.35,99509.43,0.3304,0.3367,32.1028,0.005619
95.35,99508.96,0.3303,0.3368,32.1102,0.005619
95.34,99507.98,0.3303,0.3367,32.1027,0.005619
95.33,99486.29,0.3304,0.3367,32.0953,0.005619
95.32,99485.27,0.3303,0.3368,32.1025,0.005619
95.32,99486.75,0.3303,0.3367,32.0958,0.005618
95.30,99458.45,0.3304,0.3367,32.0862,0.005619
95.29,99450.04,0.3303,0.3368,32.0910,0.005620
95.27,99432.65,0.3303,0.3367,32.0782,0.005624
95.25,99401.78,0.3304,0.3367,32.0678,0.005625
95.24,99398.54,0.3303,0.3368,32.0743,0.005625
95.23,99393.48,0.3303,0.3367,32.0655,0.005626
95.22,99370.47,0.3304,0.3367,32.0576,0.005626
95.21,99366.25,0.3303,0.3368,32.0637,0.005626
95.20,99361.06,0.3303,0.3367,32.0549,0.005627
95.19,99340.03,0.3304,0.3367,32.0477,0.005627
95.18,99339.62,0.3303,0.3368,32.0550,0.005627
95.18,99339.74,0.3303,0.3367,32.0479,0.005627
95.17,99321.38,0.3304,0.3367,32.0415,0.005626
95.16,99314.15,0.3303,0.3368,32.0467,0.005627
95.15,99311.32,0.3303,0.3367,32.0386,0.005627
95.14,99287.70,0.3304,0.3367,32.0306,0.005627
95.14,99289.54,0.3303,0.3368,32.0386,0.005627
95.13,99290.56,0.3303,0.3367,32.0318,0.005627
95.12,99266.84,0.3304,0.3367,32.0237,0.005627
95.11,99260.58,0.3303,0.3368,32.0292,0.005628
95.10,99255.96,0.3303,0.3367,32.0206,0.005628
95.09,99231.50,0.3304,0.3367,32.0122,0.005629
95.08,99228.29,0.3303,0.3368,32.0187,0.005629
95.07,99222.74,0.3303,0.3367,32.0098,0.005629
95.06,99199.13,0.3304,0.3367,32.0017,0.005630
95.05,99194.04,0.3303,0.3368,32.0075,0.005630
95.04,99193.50,0.3303,0.3367,32.0002,0.005630
95.03,99167.76,0.3304,0.3367,31.9915,0.005631
95.02,99165.62,0.3303,0.3368,31.9982,0.005631
95.01,99161.60,0.3303,0.3367,31.9898,0.005631
94.99,99128.32,0.3304,0.3367,31.9786,0.005633
94.98,99119.83,0.3303,0.3368,31.9833,0.005634
94.97,99121.21,0.3303,0.3367,31.9767,0.005634
94.96,99100.03,0.3304,0.3367,31.9694,0.005634
94.96,99101.76,0.3303,0.3368,31.9774,0.005634
94.95,99103.76,0.3303,0.3367,31.9710,0.005633
94.95,99084.15,0.3304,0.3367,31.9642,0.005633
94.94,99083.43,0.3303,0.3368,31.9714,0.005633
94.93,99077.34,0.3303,0.3367,31.9623,0.005634
94.92,99053.63,0.3304,0.3366,31.9542,0.005634
94.91,99055.71,0.3303,0.3368,31.9623,0.005634
94.91,99054.45,0.3303,0.3367,31.9548,0.005634
94.90,99029.74,0.3304,0.3366,31.9464,0.005634
94.89,99028.96,0.3303,0.3367,31.9536,0.005634
94.88,99025.47,0.3303,0.3367,31.9454,0.005634
94.87,99000.52,0.3304,0.3366,31.9369,0.005635
94.85,98990.96,0.3303,0.3367,31.9412,0.005636
94.84,98986.97,0.3303,0.3367,31.9329,0.005636
94.83,98963.80,0.3304,0.3366,31.9249,0.005636
94.82,98956.41,0.3303,0.3367,31.9300,0.005637
94.81,98951.45,0.3303,0.3367,31.9213,0.005638
94.80,98926.01,0.3304,0.3366,31.9127,0.005638
94.79,98924.37,0.3303,0.3367,31.9195,0.005638
94.78,98921.73,0.3303,0.3367,31.9116,0.005638
94.77,98897.90,0.3304,0.3366,31.9035,0.005639
94.76,98896.41,0.3303,0.3367,31.9104,0.005639
94.75,98895.41,0.3303,0.3367,31.9030,0.005639
94.75,98874.88,0.3304,0.3366,31.8960,0.005639
94.74,98876.77,0.3303,0.3367,31.9040,0.005638
94.74,98878.44,0.3303,0.3367,31.8974,0.005638
94.73,98855.17,0.3304,0.3366,31.8895,0.005638
94.71,98843.23,0.3303,0.3367,31.8930,0.005640
94.70,98838.63,0.3303,0.3367,31.8845,0.005641
94.70,98821.39,0.3304,0.3366,31.8785,0.005640
94.69,98820.99,0.3303,0.3367,31.8857,0.005640
94.68,98822.28,0.3303,0.3367,31.8791,0.005640
94.68,98803.33,0.3304,0.3366,31.8726,0.005640
94.67,98796.89,0.3303,0.3367,31.8779,0.005640
94.65,98787.59,0.3303,0.3367,31.8678,0.005642
94.64,98761.73,0.3304,0.3366,31.8590,0.005642
94.62,98747.74,0.3303,0.3367,31.8619,0.005645
94.60,98731.13,0.3303,0.3367,31.8495,0.005648
94.58,98701.93,0.3304,0.3366,31.8396,0.005649
94.57,98694.71,0.3303,0.3367,31.8447,0.005650
94.56,98687.42,0.3303,0.3368,31.8497,0.005651
94.54,98680.15,0.3302,0.3368,31.8403,0.005652
94.53,98654.26,0.3303,0.3367,31.8315,0.005652
94.52,98647.80,0.3303,0.3368,31.8368,0.005653
94.51,98640.90,0.3302,0.3368,31.8275,0.005654
94.49,98616.37,0.3303,0.3367,31.8192,0.005654
94.49,98613.65,0.3303,0.3368,31.8257,0.005654
94.48,98611.20,0.3302,0.3368,31.8179,0.005654
94.47,98586.31,0.3303,0.3367,31.8094,0.005655
94.45,98579.02,0.3303,0.3368,31.8144,0.005656
94.44,98569.50,0.3302,0.3368,31.8043,0.005657
94.42,98541.73,0.3303,0.3367,31.7949,0.005658
94.40,98527.48,0.3303,0.3368,31.7976,0.005661
94.39,98515.34,0.3302,0.3368,31.7867,0.005663
94.37,98487.36,0.3303,0.3367,31.7773,0.005663
94.36,98484.67,0.3303,0.3368,31.7837,0.005664
94.35,98477.41,0.3302,0.3368,31.7744,0.005665
94.33,98449.03,0.3303,0.3367,31.7648,0.005666
94.32,98441.30,0.3303,0.3368,31.7696,0.005667
94.31,98434.91,0.3302,0.3368,31.7606,0.005667
94.30,98410.11,0.3303,0.3367,31.7521,0.005668
94.28,98398.48,0.3303,0.3368,31.7557,0.005670
94.27,98390.58,0.3302,0.3368,31.7461,0.005671
94.26,98366.08,0.3304,0.3367,31.7378,0.005671
94.24,98357.00,0.3303,0.3368,31.7422,0.005672
94.23,98352.62,0.3303,0.3368,31.7338,0.005673
94.22,98327.21,0.3304,0.3367,31.7252,0.005673
94.21,98320.00,0.3303,0.3368,31.7301,0.005674
94.19,98315.29,0.3303,0.3368,31.7216,0.005674
94.18,98290.16,0.3304,0.3367,31.7131,0.005675
94.17,98283.13,0.3303,0.3368,31.7181,0.005676
94.16,98277.94,0.3303,0.3368,31.7095,0.005676
94.15,98255.05,0.3304,0.3367,31.7017,0.005676
94.14,98252.35,0.3303,0.3368,31.7081,0.005677
94.13,98249.77,0.3303,0.3368,31.7003,0.005677
94.12,98228.66,0.3304,0.3367,31.6931,0.005677
94.12,98227.76,0.3303,0.3368,31.7001,0.005677
94.11,98224.97,0.3303,0.3368,31.6922,0.005677
94.09,98195.18,0.3304,0.3367,31.6821,0.005678
94.08,98187.28,0.3303,0.3368,31.6869,0.005679
94.07,98180.82,0.3303,0.3368,31.6778,0.005680
94.05,98151.45,0.3304,0.3367,31.6679,0.005681
94.04,98142.11,0.3303,0.3368,31.6722,0.005683
94.02,98133.93,0.3303,0.3368,31.6626,0.005684
94.01,98105.11,0.3304,0.3367,31.6529,0.005685
93.99,98094.83,0.3303,0.3368,31.6568,0.005686
93.97,98080.78,0.3303,0.3368,31.6454,0.005689
93.95,98044.61,0.3304,0.3367,31.6333,0.005692
93.93,98031.06,0.3303,0.3368,31.6361,0.005694
93.91,98019.11,0.3303,0.3368,31.6254,0.005696
93.89,97984.96,0.3304,0.3367,31.6139,0.005699
93.87,97970.74,0.3303,0.3368,31.6166,0.005701
93.85,97954.57,0.3303,0.3368,31.6044,0.005705
93.84,97927.30,0.3304,0.3367,31.5952,0.005705
93.82,97917.90,0.3303,0.3368,31.5994,0.005707
93.81,97909.15,0.3303,0.3368,31.5897,0.005708
93.79,97878.87,0.3304,0.3367,31.5795,0.005710
93.77,97866.59,0.3303,0.3368,31.5827,0.005712
93.75,97853.52,0.3303,0.3368,31.5716,0.005714
93.72,97809.96,0.3304,0.3367,31.5571,0.005720
93.70,97791.82,0.3303,0.3368,31.5585,0.005723
93.69,97785.02,0.3303,0.3368,31.5494,0.005724
93.68,97758.76,0.3304,0.3367,31.5405,0.005725
93.66,97751.89,0.3303,0.3368,31.5455,0.005726
93.65,97745.20,0.3303,0.3368,31.5365,0.005727
93.64,97722.80,0.3304,0.3367,31.5288,0.005727
93.63,97720.50,0.3303,0.3368,31.5353,0.005727
93.62,97711.28,0.3303,0.3367,31.5254,0.005728
93.61,97688.57,0.3304,0.3367,31.5177,0.005728
93.60,97686.06,0.3303,0.3368,31.5241,0.005728
93.59,97684.63,0.3303,0.3367,31.5167,0.005729
93.58,97659.59,0.3304,0.3367,31.5082,0.005729
93.57,97656.81,0.3303,0.3368,31.5145,0.005729
93.56,97654.75,0.3303,0.3367,31.5070,0.005729
93.55,97629.20,0.3304,0.3367,31.4983,0.005730
93.54,97623.63,0.3303,0.3368,31.5037,0.005731
93.53,97623.15,0.3303,0.3367,31.4967,0.005730
93.52,97601.12,0.3304,0.3367,31.4891,0.005731
93.52,97600.49,0.3303,0.3368,31.4961,0.005730
93.51,97593.77,0.3303,0.3367,31.4871,0.005731
93.49,97568.99,0.3304,0.3367,31.4787,0.005732
93.48,97565.35,0.3303,0.3368,31.4847,0.005732
93.47,97558.70,0.3303,0.3367,31.4757,0.005733
93.46,97531.84,0.3304,0.3367,31.4666,0.005734
93.44,97520.63,0.3303,0.3368,31.4702,0.005735
93.42,97507.35,0.3303,0.3367,31.4590,0.005738
93.40,97473.88,0.3304,0.3367,31.4478,0.005740
93.39,97464.82,0.3303,0.3368,31.4520,0.005741
93.37,97455.80,0.3303,0.3367,31.4423,0.005743
93.36,97433.57,0.3304,0.3367,31.4347,0.005743
93.35,97426.94,0.3303,0.3368,31.4397,0.005744
93.34,97420.32,0.3303,0.3367,31.4307,0.005744
93.32,97387.16,0.3304,0.3367,31.4196,0.005747
93.30,97376.60,0.3303,0.3368,31.4234,0.005748
93.29,97364.02,0.3303,0.3367,31.4125,0.005751
93.26,97328.84,0.3304,0.3367,31.4007,0.005754
93.25,97317.64,0.3303,0.3368,31.4042,0.005755
93.23,97304.36,0.3303,0.3367,31.3931,0.005758
93.21,97276.66,0.3304,0.3367,31.3838,0.005759
93.20,97264.96,0.3303,0.3368,31.3871,0.005761
93.18,97258.31,0.3303,0.3367,31.3782,0.005761
93.17,97230.59,0.3304,0.3367,31.3688,0.005762
